player_id,player,season,age,pts_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,x2p_percent,x3p_percent,ft_percent,x3p_ar,f_tr,usg_percent,orb_percent,drb_percent,ows,dws,obpm,dbpm,all_nba
hasleud01,Udonis Haslem,2015,34.0,4.2,4.2,0.7,0.3,0.2,0.459,0.2,0.703,0.042,0.268,14.6,8.8,22.1,0.4,1.0,-3.0,-0.8,0
hawessp01,Spencer Hawes,2015,26.0,5.8,3.5,1.2,0.3,0.7,0.452,0.313,0.647,0.424,0.164,17.9,2.7,19.7,-0.3,1.5,-3.0,0.7,0
haywago01,Gordon Hayward,2015,24.0,19.3,4.9,4.1,1.4,0.4,0.481,0.364,0.812,0.304,0.425,26.2,2.4,14.0,5.8,2.9,3.5,0.5,0
hendege02,Gerald Henderson,2015,27.0,12.1,3.4,2.6,0.6,0.3,0.457,0.331,0.848,0.161,0.256,20.7,1.7,11.6,1.3,2.3,-1.3,0.0,0
hensojo01,John Henson,2015,24.0,7.0,4.7,0.9,0.4,2.0,0.566,0.0,0.569,0.0,0.396,18.1,11.7,17.4,1.3,2.4,-1.5,2.2,0
hibbero01,Roy Hibbert,2015,28.0,10.6,7.1,1.1,0.2,1.6,0.448,0.0,0.824,0.003,0.287,21.3,9.0,21.9,1.0,3.2,-1.8,0.6,0
hicksjj01,J.J. Hickson,2015,26.0,7.6,6.2,0.8,0.5,0.5,0.477,0.0,0.577,0.004,0.438,19.7,11.1,24.0,0.5,1.4,-1.6,-1.1,0
hilarne01,Nenê,2015,32.0,11.0,5.1,1.8,1.0,0.3,0.513,0.2,0.604,0.008,0.336,21.8,5.7,17.0,0.5,2.5,-1.7,0.9,0
hilljo01,Jordan Hill,2015,27.0,12.0,7.9,1.5,0.5,0.7,0.462,0.273,0.738,0.014,0.216,22.7,9.9,23.4,1.1,1.1,-0.6,-1.6,0
hillso01,Solomon Hill,2015,23.0,8.9,3.8,2.2,0.8,0.2,0.43,0.327,0.824,0.328,0.304,15.9,3.3,11.2,0.9,2.6,-2.0,0.5,0
hinriki01,Kirk Hinrich,2015,34.0,5.7,1.8,2.2,0.7,0.2,0.394,0.345,0.7,0.441,0.131,13.3,1.4,6.6,-0.3,1.3,-3.8,0.0,0
holidju01,Justin Holiday,2015,25.0,4.3,1.2,0.8,0.7,0.2,0.444,0.321,0.822,0.464,0.191,18.8,2.0,9.7,0.2,1.0,-2.4,1.0,0
holliry01,Ryan Hollins,2015,30.0,3.0,2.2,0.3,0.1,0.4,0.646,0.0,0.574,0.0,0.659,13.1,9.6,16.6,0.7,0.3,-2.1,-0.1,0
hoodro01,Rodney Hood,2015,22.0,8.7,2.3,1.7,0.6,0.2,0.456,0.365,0.763,0.455,0.214,19.6,1.0,11.7,1.3,0.9,-1.0,0.3,0
horfoal01,Al Horford,2015,28.0,15.2,7.2,3.2,0.9,1.3,0.547,0.306,0.759,0.037,0.146,22.2,6.7,19.8,5.1,3.6,2.6,1.5,0
hummero01,Robbie Hummel,2015,25.0,4.4,3.0,0.6,0.4,0.2,0.521,0.314,0.828,0.297,0.169,12.1,4.6,16.4,0.7,0.1,-2.7,-1.4,0
humphkr01,Kris Humphries,2015,29.0,8.0,6.5,0.9,0.5,0.4,0.481,0.0,0.744,0.016,0.262,18.3,10.1,24.4,1.6,2.1,-1.0,0.0,0
ibakase01,Serge Ibaka,2015,25.0,14.3,7.8,0.9,0.5,2.4,0.511,0.376,0.836,0.261,0.14,18.9,7.0,18.1,2.9,2.7,0.5,0.4,0
iguodan01,Andre Iguodala,2015,31.0,7.8,3.3,3.0,1.2,0.3,0.553,0.349,0.596,0.427,0.23,13.3,2.4,10.8,2.3,2.8,-0.4,1.4,0
ilyaser01,Ersan İlyasova,2015,27.0,11.5,4.8,1.0,0.6,0.3,0.515,0.389,0.645,0.341,0.192,22.1,7.0,17.0,2.3,1.7,1.6,-0.5,0
inglejo01,Joe Ingles,2015,27.0,5.0,2.2,2.3,0.9,0.1,0.493,0.356,0.75,0.571,0.113,12.9,1.5,10.5,0.5,1.6,-2.3,1.1,0
irvinky01,Kyrie Irving,2015,22.0,21.7,3.2,5.2,1.5,0.3,0.491,0.415,0.863,0.306,0.296,26.2,2.3,7.5,8.4,2.0,4.4,-0.4,1
jackja01,Jarrett Jack,2015,31.0,12.0,3.1,4.7,0.9,0.2,0.477,0.267,0.881,0.179,0.278,22.6,1.0,11.3,1.1,1.4,-0.4,-0.7,0
jacksre01,Reggie Jackson,2015,24.0,13.65,4.1,5.15,0.8,0.1,0.484,0.288,0.845,0.258,0.21,23.35,2.4,12.95,2.55,1.4,1.35,-0.4,0
jamesle01,LeBron James,2015,30.0,25.3,6.0,7.4,1.6,0.7,0.536,0.354,0.71,0.265,0.413,32.3,2.4,16.6,7.4,2.9,6.1,1.0,1
jeffeal01,Al Jefferson,2015,30.0,16.6,8.4,1.7,0.7,1.3,0.482,0.4,0.655,0.005,0.163,26.3,5.3,25.5,1.3,3.4,0.9,0.7,0
jeffeco01,Cory Jefferson,2015,24.0,3.7,2.9,0.3,0.2,0.4,0.48,0.133,0.574,0.09,0.323,18.1,10.0,20.6,0.2,0.6,-2.1,-0.9,0
jefferi01,Richard Jefferson,2015,34.0,5.8,2.5,0.8,0.4,0.1,0.462,0.426,0.684,0.478,0.352,15.3,2.2,14.0,1.4,0.9,-0.8,0.0,0
jerebjo01,Jonas Jerebko,2015,27.0,5.6,3.45,0.9,0.6,0.2,0.498,0.377,0.854,0.376,0.178,15.65,7.5,16.25,1.6,1.05,0.1,0.8,0
johnsam01,Amir Johnson,2015,27.0,9.3,6.1,1.6,0.6,0.8,0.59,0.413,0.612,0.089,0.249,15.7,9.3,17.3,3.5,1.6,0.0,-0.1,0
johnsja01,James Johnson,2015,27.0,7.9,3.7,1.4,0.8,1.0,0.643,0.216,0.657,0.126,0.252,17.4,5.1,16.5,2.5,1.6,0.7,1.7,0
johnsjo02,Joe Johnson,2015,33.0,14.4,4.8,3.7,0.7,0.2,0.472,0.359,0.801,0.329,0.172,20.3,2.1,13.3,2.6,1.5,0.7,-0.8,0
johnswe01,Wesley Johnson,2015,27.0,9.9,4.2,1.6,0.8,0.6,0.451,0.351,0.804,0.375,0.162,16.4,3.2,12.9,1.0,0.7,-1.1,-0.8,0
jonesja02,James Jones,2015,34.0,4.4,1.1,0.4,0.2,0.1,0.423,0.36,0.848,0.871,0.229,15.8,1.6,9.0,1.2,0.4,0.2,-0.9,0
jordade01,DeAndre Jordan,2015,26.0,11.5,15.0,0.7,1.0,2.2,0.713,0.25,0.397,0.007,0.882,13.6,16.2,32.4,7.4,5.4,2.2,0.7,1
josepco01,Cory Joseph,2015,23.0,6.8,2.4,2.4,0.6,0.2,0.52,0.364,0.734,0.107,0.348,17.0,3.5,11.4,2.7,1.8,0.2,1.3,0
kamanch01,Chris Kaman,2015,32.0,8.6,6.5,0.9,0.2,0.7,0.515,0.0,0.706,0.0,0.186,22.5,11.6,25.2,1.1,2.2,-0.8,0.1,0
kanteen01,Enes Freedom,2015,22.0,14.65,8.35,0.6,0.5,0.35,0.516,0.336,0.785,0.059,0.228,24.9,13.75,20.5,2.85,1.7,0.8,-2.6,0
kellyry01,Ryan Kelly,2015,23.0,6.4,2.8,1.8,0.6,0.5,0.337,0.336,0.832,0.434,0.307,14.0,1.1,12.4,0.4,0.3,-3.0,-0.3,0
kiddgmi01,Michael Kidd-Gilchrist,2015,21.0,10.9,7.6,1.4,0.5,0.7,0.465,0.0,0.701,0.0,0.444,18.4,7.4,21.9,1.6,2.2,-1.1,0.6,0
knighbr03,Brandon Knight,2015,23.0,17.4,4.1,5.3,1.5,0.2,0.444,0.399,0.878,0.351,0.256,26.25,1.7,12.55,2.0,2.45,2.2,-0.15,0
korveky01,Kyle Korver,2015,33.0,12.1,4.1,2.6,0.7,0.6,0.47,0.492,0.898,0.748,0.197,14.4,0.7,13.3,5.0,2.4,2.4,0.4,0
koufoko01,Kosta Koufos,2015,25.0,5.2,5.3,0.5,0.4,0.8,0.508,0.0,0.647,0.0,0.237,15.8,10.3,25.8,0.8,2.5,-2.0,0.7,0
lambje01,Jeremy Lamb,2015,22.0,6.3,2.3,0.9,0.4,0.1,0.475,0.342,0.891,0.444,0.22,20.5,1.4,16.5,1.0,0.7,0.9,0.8,0
landrca01,Carl Landry,2015,31.0,7.2,3.8,0.4,0.2,0.2,0.515,0.0,0.82,0.0,0.407,18.1,9.8,15.5,2.3,0.5,-0.5,-1.7,0
larkish01,Shane Larkin,2015,22.0,6.2,2.3,3.0,1.2,0.1,0.481,0.302,0.782,0.269,0.181,13.6,1.7,9.4,0.8,0.9,-3.0,0.2,0
lavinza01,Zach LaVine,2015,19.0,10.1,2.8,3.6,0.7,0.1,0.449,0.341,0.842,0.247,0.261,22.0,1.6,11.6,-0.7,0.0,-2.2,-2.5,0
lawsoty01,Ty Lawson,2015,27.0,15.2,3.1,9.6,1.2,0.1,0.463,0.341,0.73,0.221,0.392,20.6,1.6,8.1,6.0,1.0,3.0,-0.9,0
leeco01,Courtney Lee,2015,29.0,10.1,2.3,2.0,1.0,0.2,0.473,0.402,0.86,0.348,0.201,15.2,1.0,7.6,2.5,2.4,-1.0,0.5,0
leeda02,David Lee,2015,31.0,7.9,5.2,1.7,0.6,0.5,0.514,0.0,0.654,0.006,0.332,19.6,10.0,20.3,1.6,1.6,0.1,0.8,0
lenal01,Alex Len,2015,21.0,6.3,6.6,0.5,0.5,1.5,0.509,0.333,0.702,0.008,0.295,13.7,10.2,22.7,1.2,2.1,-2.8,1.0,0
leonaka01,Kawhi Leonard,2015,23.0,16.5,7.2,2.5,2.3,0.8,0.519,0.349,0.802,0.234,0.307,23.0,4.8,20.6,4.2,4.4,2.8,3.1,0
leoname01,Meyers Leonard,2015,22.0,5.9,4.5,0.6,0.2,0.3,0.586,0.42,0.938,0.457,0.131,15.8,5.9,25.3,1.6,1.2,0.1,0.5,0
leuerjo01,Jon Leuer,2015,25.0,4.5,3.3,0.7,0.3,0.1,0.467,0.241,0.627,0.106,0.216,18.6,7.0,21.7,0.2,1.2,-2.5,-0.3,0
lillada01,Damian Lillard,2015,24.0,21.0,4.6,6.2,1.2,0.3,0.5,0.343,0.864,0.421,0.293,26.9,1.8,11.8,7.3,3.3,4.3,0.3,0
linje01,Jeremy Lin,2015,26.0,11.2,2.6,4.6,1.1,0.4,0.444,0.369,0.795,0.269,0.41,21.9,1.4,10.2,1.8,0.8,0.1,-0.5,0
livinsh01,Shaun Livingston,2015,29.0,5.9,2.3,3.3,0.6,0.3,0.503,0.0,0.714,0.005,0.23,15.9,3.3,10.0,1.5,1.8,-1.4,0.6,0
lopezbr01,Brook Lopez,2015,26.0,17.2,7.4,0.7,0.6,1.8,0.517,0.1,0.814,0.01,0.278,26.3,11.5,17.1,4.7,2.2,1.8,-0.7,0
lopezro01,Robin Lopez,2015,26.0,9.6,6.7,0.9,0.3,1.4,0.537,0.0,0.772,0.002,0.291,15.5,12.7,13.1,3.2,1.9,0.1,0.1,0
loveke01,Kevin Love,2015,26.0,16.4,9.7,2.2,0.7,0.5,0.48,0.367,0.804,0.412,0.337,21.7,6.5,26.3,5.8,2.9,3.2,-0.4,0
lowryky01,Kyle Lowry,2015,28.0,17.8,4.7,6.8,1.6,0.2,0.457,0.338,0.808,0.375,0.299,25.4,2.6,13.1,5.1,2.0,3.2,-0.1,0
macksh01,Shelvin Mack,2015,24.0,5.4,1.4,2.8,0.5,0.0,0.467,0.315,0.806,0.435,0.106,19.5,1.1,9.5,0.5,0.8,-0.7,-1.0,0
mahinia01,Ian Mahinmi,2015,28.0,4.3,5.8,0.5,0.5,0.8,0.552,0.0,0.304,0.0,0.481,12.5,10.2,24.0,0.1,2.0,-3.6,1.2,0
mariosh01,Shawn Marion,2015,36.0,4.8,3.5,0.9,0.5,0.5,0.484,0.261,0.765,0.172,0.127,12.9,6.8,14.2,0.8,0.9,-0.9,-0.1,0
matthwe02,Wesley Matthews,2015,28.0,15.9,3.7,2.3,1.3,0.2,0.534,0.389,0.752,0.592,0.193,19.8,2.1,9.5,4.0,2.2,2.0,1.1,0
maxieja01,Jason Maxiell,2015,31.0,3.3,3.3,0.3,0.3,0.7,0.422,0.0,0.577,0.0,0.37,13.1,10.5,15.1,0.1,1.2,-3.8,0.6,0
mayooj01,O.J. Mayo,2015,27.0,11.4,2.6,2.8,0.8,0.3,0.465,0.357,0.827,0.395,0.198,23.6,2.0,10.5,0.9,1.9,-0.2,-0.4,0
mbahalu01,Luc Mbah a Moute,2015,28.0,9.9,4.9,1.6,1.2,0.3,0.435,0.307,0.589,0.318,0.256,18.3,4.4,14.6,-0.9,2.0,-2.7,-0.1,0
mccalra01,Ray McCallum,2015,23.0,7.4,2.6,2.8,0.7,0.2,0.479,0.306,0.679,0.236,0.179,18.2,4.3,9.8,0.8,0.5,-0.9,-1.1,0
mccolcj01,CJ McCollum,2015,23.0,6.8,1.5,1.0,0.7,0.1,0.46,0.396,0.699,0.381,0.2,20.5,1.6,8.3,0.7,1.1,-1.3,0.8,0
mcdankj01,K.J. McDaniels,2015,21.0,8.55,3.5,1.25,0.75,1.2,0.455,0.29,0.754,0.348,0.31,19.25,5.0,11.35,-0.85,1.45,-3.05,0.3,0
mclembe01,Ben McLemore,2015,21.0,12.1,2.9,1.7,0.9,0.2,0.507,0.358,0.813,0.471,0.193,17.2,1.4,8.6,1.7,0.8,-1.3,-0.9,0
meeksjo01,Jodie Meeks,2015,27.0,11.1,1.7,1.3,1.0,0.1,0.46,0.349,0.906,0.397,0.3,20.1,0.9,7.1,2.2,0.9,-0.3,-0.2,0
middlkh01,Khris Middleton,2015,23.0,13.4,4.4,2.3,1.5,0.1,0.494,0.407,0.859,0.308,0.18,19.9,2.3,14.3,3.2,3.5,0.5,1.1,0
milescj01,C.J. Miles,2015,27.0,13.5,3.1,1.1,0.9,0.4,0.459,0.345,0.807,0.539,0.195,23.9,1.1,11.7,1.3,2.3,0.8,0.0,0
millean02,Andre Miller,2015,38.0,4.0,1.7,3.15,0.35,0.05,0.553,0.165,0.736,0.087,0.27,15.05,3.6,10.0,1.2,0.7,-0.85,-0.5,0
millemi01,Mike Miller,2015,34.0,2.1,1.8,0.9,0.3,0.1,0.313,0.327,0.75,0.86,0.035,8.9,0.7,14.0,-0.1,0.5,-3.7,0.3,0
millsel01,Elijah Millsap,2015,27.0,5.3,3.2,1.2,1.2,0.3,0.358,0.311,0.674,0.378,0.361,17.0,3.5,15.2,-1.0,1.4,-5.1,2.1,0
millspa01,Paul Millsap,2015,29.0,16.7,7.8,3.1,1.8,0.9,0.513,0.356,0.757,0.232,0.362,23.8,6.9,20.0,4.0,4.3,1.7,1.7,0
millspa02,Patty Mills,2015,26.0,6.9,1.5,1.7,0.5,0.0,0.429,0.341,0.825,0.542,0.119,22.1,3.0,7.5,0.6,0.9,0.0,-0.2,0
mirotni01,Nikola Mirotić,2015,23.0,10.2,4.9,1.2,0.7,0.7,0.495,0.316,0.803,0.502,0.455,22.8,4.3,21.8,3.0,2.7,1.4,1.0,0
monrogr01,Greg Monroe,2015,24.0,15.9,10.2,2.1,1.1,0.5,0.496,0.0,0.75,0.0,0.394,23.9,11.2,25.1,4.0,2.8,2.0,0.0,0
mooreet01,E'Twaun Moore,2015,25.0,2.7,0.8,0.6,0.4,0.1,0.485,0.342,0.6,0.273,0.144,14.4,2.7,7.1,0.3,0.5,-2.7,1.1,0
morrima02,Markieff Morris,2015,25.0,15.3,6.2,2.3,1.2,0.5,0.494,0.318,0.763,0.163,0.211,23.3,4.6,17.0,1.8,2.7,-0.5,0.2,0
morrima03,Marcus Morris,2015,25.0,10.4,4.8,1.6,0.8,0.2,0.487,0.358,0.628,0.41,0.148,19.0,3.9,16.9,2.2,1.8,0.1,0.0,0
morroan01,Anthony Morrow,2015,29.0,10.7,2.6,0.8,0.7,0.1,0.497,0.434,0.888,0.528,0.145,16.5,2.4,9.1,4.4,1.2,1.9,-0.1,0
motiedo01,Donatas Motiejūnas,2015,24.0,12.0,5.9,1.8,0.8,0.5,0.536,0.368,0.602,0.19,0.237,19.1,7.4,15.4,2.4,2.3,-0.4,-0.1,0
mozgoti01,Timofey Mozgov,2015,28.0,10.15,7.1,0.75,0.4,1.2,0.574,0.333,0.713,0.006,0.386,17.5,11.2,20.9,3.0,1.75,-0.1,-0.1,0
napiesh01,Shabazz Napier,2015,23.0,5.1,2.2,2.5,0.8,0.1,0.4,0.364,0.786,0.518,0.246,15.5,2.1,11.2,-0.3,0.8,-2.7,-0.5,0
nealga01,Gary Neal,2015,30.0,10.1,2.4,1.9,0.4,0.0,0.407,0.305,0.867,0.326,0.268,23.8,1.3,11.0,-0.2,0.8,-2.1,-1.3,0
nelsoja01,Jameer Nelson,2015,32.0,8.3,2.3,4.0,0.7,0.1,0.472,0.345,0.667,0.512,0.071,19.5,2.5,8.9,0.6,0.8,-0.1,-0.9,0
noahjo01,Joakim Noah,2015,29.0,7.2,9.6,4.7,0.7,1.1,0.447,0.0,0.603,0.005,0.407,13.7,11.9,22.1,2.4,3.1,0.1,2.0,0
noelne01,Nerlens Noel,2015,20.0,9.9,8.1,1.7,1.8,1.9,0.462,0.0,0.609,0.0,0.352,17.0,8.3,21.0,-0.2,4.2,-2.6,2.3,0
nowitdi01,Dirk Nowitzki,2015,36.0,17.3,5.9,1.9,0.5,0.4,0.486,0.38,0.882,0.258,0.272,24.9,2.1,19.9,5.2,2.0,2.7,-0.5,0
nurkiju01,Jusuf Nurkić,2015,20.0,6.9,6.2,0.8,0.8,1.1,0.449,0.0,0.636,0.005,0.345,20.7,11.8,26.1,-0.2,1.8,-3.7,0.9,0
oladivi01,Victor Oladipo,2015,22.0,17.9,4.2,4.1,1.7,0.3,0.464,0.339,0.819,0.228,0.295,25.2,2.2,11.2,1.5,2.0,-0.1,-0.3,0
olynyke01,Kelly Olynyk,2015,23.0,10.3,4.7,1.7,1.0,0.6,0.538,0.349,0.684,0.331,0.258,21.1,7.0,16.5,1.5,2.1,-0.5,0.9,0
oquinky01,Kyle O'Quinn,2015,24.0,5.8,3.9,1.2,0.6,0.8,0.538,0.279,0.772,0.178,0.236,17.7,6.2,21.4,0.5,1.1,-1.7,1.5,0
pachuza01,Zaza Pachulia,2015,30.0,8.3,6.8,2.4,1.1,0.3,0.456,0.0,0.788,0.006,0.302,19.1,13.1,19.9,1.3,2.9,-0.4,0.8,0
parketo01,Tony Parker,2015,32.0,14.4,1.9,4.9,0.6,0.0,0.493,0.427,0.783,0.107,0.2,24.5,0.9,6.5,2.4,1.7,0.1,-1.4,0
parsoch01,Chandler Parsons,2015,26.0,15.7,4.9,2.4,1.0,0.3,0.521,0.38,0.72,0.419,0.233,20.6,3.2,13.0,3.8,1.7,2.0,-0.4,0
pattepa01,Patrick Patterson,2015,25.0,8.0,5.3,1.9,0.7,0.5,0.536,0.371,0.788,0.529,0.15,13.1,6.8,16.3,4.4,1.7,2.3,0.2,0
paulch01,Chris Paul,2015,29.0,19.1,4.6,10.2,1.9,0.2,0.523,0.398,0.9,0.298,0.274,23.7,2.1,12.5,12.9,3.2,6.4,1.6,1
paytoel01,Elfrid Payton,2015,20.0,8.9,4.3,6.5,1.7,0.2,0.435,0.262,0.551,0.059,0.302,18.3,4.8,11.2,0.0,2.3,-1.5,0.3,0
pendeje02,Jeff Ayres,2015,27.0,2.7,2.3,0.3,0.2,0.2,0.579,0.0,0.75,0.0,0.379,16.3,11.2,23.3,0.6,0.6,-2.4,0.3,0
perkike01,Kendrick Perkins,2015,30.0,3.8,5.1,0.8,0.25,0.65,0.447,0.0,0.506,0.005,0.384,13.25,8.8,21.3,-1.0,1.25,-5.25,0.2,0
piercpa01,Paul Pierce,2015,37.0,11.9,4.0,2.0,0.6,0.3,0.496,0.389,0.781,0.462,0.32,19.9,2.7,14.3,3.2,2.3,1.2,0.3,0
plumlma01,Mason Plumlee,2015,24.0,8.7,6.2,0.9,0.8,0.8,0.576,0.0,0.495,0.006,0.648,19.2,11.3,21.6,2.5,2.3,-0.2,0.3,0
plumlmi01,Miles Plumlee,2015,26.0,4.15,4.75,0.5,0.6,0.95,0.542,0.0,0.489,0.0,0.188,11.6,10.3,19.5,0.85,1.55,-1.6,1.0,0
pondequ01,Quincy Pondexter,2015,26.0,8.1,2.85,1.4,0.3,0.35,0.473,0.403,0.749,0.547,0.214,13.85,3.2,9.25,2.0,0.6,-0.7,-0.95,0
porteot01,Otto Porter Jr.,2015,21.0,6.0,3.0,0.9,0.6,0.4,0.491,0.337,0.734,0.266,0.202,15.1,5.6,11.6,1.0,1.8,-1.1,0.6,0
pressph01,Phil Pressey,2015,23.0,3.5,1.6,2.3,0.6,0.1,0.44,0.246,0.673,0.374,0.282,17.3,2.3,12.4,0.0,0.7,-2.2,1.0,0
prigipa01,Pablo Prigioni,2015,37.0,4.1,1.8,2.6,1.2,0.0,0.548,0.343,0.854,0.728,0.18,11.6,2.8,8.6,1.3,1.0,-1.4,1.3,0
princta01,Tayshaun Prince,2015,34.0,7.5,3.6,1.6,0.5,0.3,0.436,0.463,0.754,0.167,0.162,15.0,4.1,12.8,1.3,1.2,-0.4,-0.2,0
randoza01,Zach Randolph,2015,33.0,16.1,10.5,2.2,1.0,0.2,0.49,0.35,0.765,0.021,0.32,24.3,11.2,25.8,3.4,3.8,1.4,-0.1,0
redicjj01,JJ Redick,2015,30.0,16.4,2.1,1.8,0.5,0.1,0.515,0.437,0.901,0.488,0.216,21.0,1.0,6.6,5.8,0.9,2.9,-1.6,0
ridnolu01,Luke Ridnour,2015,33.0,4.0,1.4,2.0,0.4,0.1,0.487,0.317,0.857,0.358,0.119,14.8,1.3,10.1,0.3,0.3,-2.8,-0.5,0
riverau01,Austin Rivers,2015,22.0,7.0,2.0,2.0,0.6,0.2,0.449,0.298,0.675,0.264,0.254,17.9,2.0,8.9,0.5,1.0,-2.5,-0.3,0
roberan03,Andre Roberson,2015,23.0,3.4,3.8,1.0,0.8,0.4,0.612,0.247,0.479,0.423,0.239,9.0,5.1,16.0,0.5,1.6,-2.4,1.7,0
roberbr01,Brian Roberts,2015,29.0,6.7,1.5,2.3,0.5,0.1,0.44,0.321,0.892,0.427,0.164,18.6,1.0,8.2,0.6,1.2,-1.5,-0.2,0
robinth01,Thomas Robinson,2015,23.0,5.7,5.6,0.6,0.6,0.4,0.488,0.0,0.528,0.008,0.408,20.2,12.6,28.6,0.0,1.4,-2.3,0.3,0
rondora01,Rajon Rondo,2015,28.0,9.1,5.0,7.2,1.25,0.1,0.446,0.333,0.424,0.127,0.108,19.9,3.95,14.85,-0.6,1.75,-1.25,0.1,0
rosede01,Derrick Rose,2015,26.0,17.7,3.2,4.9,0.7,0.3,0.465,0.28,0.813,0.325,0.224,31.7,2.6,8.7,0.0,1.2,1.6,-2.2,0
rosste01,Terrence Ross,2015,23.0,9.8,2.8,1.0,0.6,0.3,0.452,0.372,0.786,0.518,0.074,18.3,1.8,10.7,1.3,1.0,-0.1,-1.3,0
rudezda01,Damjan Rudež,2015,28.0,4.8,0.7,0.8,0.2,0.1,0.538,0.406,0.696,0.646,0.087,13.8,0.9,4.1,0.6,0.7,-1.7,-0.6,0
sacrero01,Robert Sacre,2015,25.0,4.6,3.5,0.8,0.4,0.6,0.413,0.0,0.671,0.003,0.268,14.8,8.4,14.6,0.3,0.6,-2.9,-0.6,0
sampsja02,JaKarr Sampson,2015,21.0,5.2,2.2,1.0,0.5,0.4,0.525,0.244,0.67,0.367,0.272,17.9,3.2,12.9,-0.5,1.1,-4.2,0.0,0
schrode01,Dennis Schröder,2015,21.0,10.0,2.1,4.1,0.6,0.1,0.449,0.351,0.827,0.223,0.269,27.0,2.3,9.9,1.1,1.4,-0.1,-1.2,0
scolalu01,Luis Scola,2015,34.0,9.4,6.5,1.3,0.6,0.2,0.474,0.25,0.699,0.031,0.352,22.8,9.3,25.6,1.7,2.7,-0.5,0.2,0
scottmi01,Mike Scott,2015,26.0,7.8,2.9,1.1,0.4,0.0,0.517,0.344,0.792,0.424,0.17,21.4,4.7,15.2,1.6,1.1,0.6,-1.1,0
sefolth01,Thabo Sefolosha,2015,30.0,5.3,4.3,1.4,1.0,0.4,0.462,0.321,0.776,0.313,0.233,14.6,6.4,19.3,0.8,1.7,-0.8,1.8,0
serapke01,Kevin Séraphin,2015,25.0,6.6,3.6,0.7,0.1,0.7,0.516,0.0,0.707,0.004,0.182,21.5,8.1,17.9,0.0,1.7,-4.1,0.3,0
sessira01,Ramon Sessions,2015,28.0,6.3,2.3,2.8,0.5,0.0,0.387,0.317,0.769,0.18,0.518,18.7,2.3,11.2,0.4,0.7,-1.8,-0.9,0
shumpim01,Iman Shumpert,2015,24.0,8.0,3.6,2.2,1.3,0.3,0.458,0.342,0.672,0.416,0.136,17.4,4.1,12.6,0.1,1.4,-1.5,0.7,0
simshe01,Henry Sims,2015,24.0,8.0,4.9,1.1,0.5,0.4,0.488,0.182,0.774,0.044,0.273,20.6,8.9,19.4,0.5,1.5,-2.1,-0.7,0
singlky01,Kyle Singler,2015,26.0,6.55,2.5,1.15,0.6,0.3,0.382,0.402,0.788,0.537,0.11,13.6,1.95,10.2,0.85,1.0,-1.85,-0.05,0
sloando01,Donald Sloan,2015,27.0,7.4,2.7,3.6,0.4,0.0,0.464,0.313,0.779,0.369,0.217,18.6,1.2,13.0,0.9,1.1,0.0,-0.1,0
smartma01,Marcus Smart,2015,20.0,7.8,3.3,3.1,1.5,0.3,0.41,0.335,0.646,0.57,0.266,15.1,3.6,9.9,0.7,2.2,-1.9,1.5,0
smithis01,Ish Smith,2015,26.0,6.1,1.8,3.3,0.7,0.1,0.407,0.3,0.596,0.163,0.155,24.6,1.9,11.4,-0.9,0.8,-1.6,-0.9,0
smithja02,Jason Smith,2015,28.0,8.0,4.0,1.7,0.4,0.5,0.44,0.357,0.83,0.071,0.258,19.7,6.2,15.0,0.5,0.7,-2.4,-1.4,0
smithjo03,Josh Smith,2015,29.0,12.2,6.2,2.95,0.95,1.3,0.47,0.323,0.51,0.276,0.25,24.65,7.55,18.1,-0.6,2.8,-0.55,0.95,0
smithjr01,J.R. Smith,2015,29.0,12.4,3.3,2.65,1.3,0.35,0.478,0.386,0.784,0.615,0.08,18.45,1.9,10.4,2.3,1.4,1.05,0.4,0
snellto01,Tony Snell,2015,23.0,6.0,2.4,0.9,0.4,0.2,0.494,0.371,0.8,0.531,0.148,14.1,2.5,10.9,1.2,1.2,-1.3,-0.1,0
speigma01,Marreese Speights,2015,27.0,10.4,4.3,0.9,0.3,0.4,0.498,0.278,0.843,0.028,0.276,29.1,10.1,18.7,2.2,1.8,-0.9,-1.1,0
splitti01,Tiago Splitter,2015,30.0,8.2,4.8,1.5,0.7,0.7,0.558,0.0,0.75,0.0,0.396,18.4,10.2,17.4,2.3,1.7,0.8,1.5,0
stausni01,Nik Stauskas,2015,21.0,4.4,1.2,0.9,0.3,0.2,0.408,0.322,0.859,0.503,0.216,14.2,1.1,7.5,0.3,0.2,-2.4,-1.0,0
stephla01,Lance Stephenson,2015,24.0,8.2,4.5,3.9,0.6,0.1,0.425,0.171,0.627,0.191,0.2,21.1,2.7,17.1,-2.7,1.8,-4.3,-0.1,0
stoudam01,Amar'e Stoudemire,2015,32.0,11.5,5.6,0.8,0.5,0.6,0.562,0.0,0.72,0.008,0.38,23.8,9.9,20.5,2.6,1.0,1.0,-0.9,0
stuckro01,Rodney Stuckey,2015,28.0,12.6,3.5,3.1,0.8,0.1,0.452,0.39,0.819,0.187,0.286,23.4,2.1,12.4,1.9,2.2,0.1,0.2,0
sullija01,Jared Sullinger,2015,22.0,13.3,7.6,2.3,0.8,0.7,0.494,0.283,0.744,0.26,0.182,23.6,10.1,20.9,1.9,2.1,1.3,-0.2,0
